"Gene ID","name","HRT D7 T3","HRT D7 P5","HRT D4 T1","HRT D4 T3","HRT D4 P2","HRT D7 T1","HRT D7 T4","HRT D7 P4","HRT D7 P6","HRT D4 T2","HRT D4 P1","HRT D4 P3"
"ENSMUSG00000085211.2","B430219N15Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000052295.4","8030423F21Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083620.1","Gm15529",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000089336.1","Gm24347",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038973.2","Cldnd2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110149.1","ENSMUSG00000110149.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113899.1","ENSMUSG00000113899.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000046372.4","Gm5590",0,0,0,0,0,0,0,0,1,0,0,1
"ENSMUSG00000097575.2","Gm26796",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000032128.15","Robo3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000077274.1","Gm22786",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091745.1","Gm17098",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000074483.2","Bglap",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000071766.12","Rhox12",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000076882.3","Traj49",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000090041.1","Gm16027",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083268.1","Gm11511",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114663.1","ENSMUSG00000114663.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107316.1","ENSMUSG00000107316.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082519.1","Vamp7-ps",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000104509.1","RP24-68C1.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000041460.16","Cacna2d4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086315.1","Arl4aos",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000115744.1","ENSMUSG00000115744.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000088789.1","Scarna13",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000068182.3","Olfr203",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115000.1","ENSMUSG00000115000.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000080454.3","Gm24195",0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000101725.6","Gm29423",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085397.1","Gm13524",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094690.2","1600014C23Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000064647.1","Gm23301",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083055.1","Gm14140",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097404.2","Gm10814",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000065206.1","Gm24611",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109295.1","ENSMUSG00000109295.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107828.1","ENSMUSG00000107828.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000078670.3","Fam174b",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000101049.1","Gm8856",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000036186.5","Fam69b",0,0,1,0,0,0,1,0,0,0,0,0
"ENSMUSG00000113078.1","ENSMUSG00000113078.1",0,0,0,0,0,0,1,1,1,0,1,1
"ENSMUSG00000041287.5","Sox15",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000118236.1","ENSMUSG00000118236.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082636.1","Gm14923",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000081206.1","Gm11935",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000025738.8","Fbxl16",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000027470.9","Mylk2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000025551.13","Fgf14",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117343.1","ENSMUSG00000117343.1",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000093695.2","Gm20717",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000092097.2","Gm5819",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000087691.1","Gm15674",0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000078687.9","Mup8",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000099657.2","Gm28667",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000044288.6","Cnr1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097472.1","Gm26586",0,0,0,1,0,0,0,0,0,0,1,0
"ENSMUSG00000113623.1","ENSMUSG00000113623.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050808.13","Muc15",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000061780.6","Cfd",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114654.1","ENSMUSG00000114654.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112530.1","ENSMUSG00000112530.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000118390.1","ENSMUSG00000118390.1",0,0,1,0,0,0,0,0,0,0,1,0
"ENSMUSG00000105552.1","ENSMUSG00000105552.1",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000020218.11","Wif1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000039238.6","Zfp750",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117565.1","ENSMUSG00000117565.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109744.1","ENSMUSG00000109744.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000075120.4","Olfr1196",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000088312.1","Gm26181",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000070459.6","Olfr290",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000088037.1","Gm24992",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110012.2","ENSMUSG00000110012.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097930.2","C330002G04Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107469.1","ENSMUSG00000107469.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000106846.1","ENSMUSG00000106846.1",0,0,1,0,0,0,0,0,2,1,1,0
"ENSMUSG00000106812.1","ENSMUSG00000106812.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000095773.3","Vmn2r38",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083094.2","Gm4908",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100304.1","Gm28190",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000042195.9","Slc35f2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113338.1","ENSMUSG00000113338.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115529.1","ENSMUSG00000115529.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000103206.1","RP23-245M20.4",0,0,1,0,0,0,0,1,0,0,0,0
"ENSMUSG00000117642.1","ENSMUSG00000117642.1",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000113117.1","ENSMUSG00000113117.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000092330.2","Vmn2r-ps82",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108474.1","ENSMUSG00000108474.1",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109909.1","ENSMUSG00000109909.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100783.1","2310047D07Rik",0,0,0,0,0,0,0,0,0,2,0,1
"ENSMUSG00000111663.1","ENSMUSG00000111663.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000095281.1","Gm22549",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101855.1","1700010N08Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085070.1","Gm13211",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110269.1","ENSMUSG00000110269.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000074219.3","Gm10644",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117556.1","ENSMUSG00000117556.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000089311.1","Gm23180",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000020297.10","Nsg2",0,0,0,0,0,0,0,1,0,1,0,0
"ENSMUSG00000111957.1","ENSMUSG00000111957.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000045391.4","1700120B22Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114858.1","ENSMUSG00000114858.1",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000087204.1","1700073E17Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000062859.15","Tcp11",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000098075.1","Gm26994",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109637.1","ENSMUSG00000109637.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000026805.14","Barhl1",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000086741.1","Gm15816",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000087254.1","2310005A03Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000111691.1","ENSMUSG00000111691.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000042092.5","Lce1c",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000036162.3","Fam219aos",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000088787.1","Gm25371",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115004.1","ENSMUSG00000115004.1",0,0,0,0,0,0,0,0,1,0,1,0
"ENSMUSG00000088210.1","Gm22084",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000099584.1","Gm28877",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086483.1","8030443G20Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000111382.1","ENSMUSG00000111382.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000087263.1","Gm15726",0,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000093895.7","Gm21865",0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000058073.4","Gm11189",0,0,1,0,0,0,0,0,0,0,1,0
"ENSMUSG00000047034.10","Ankrd33",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000093087.1","Mir3473d",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102611.1","RP24-175I14.8",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096363.1","Gm12621",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000118386.1","ENSMUSG00000118386.1",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000059136.4","Olfr539",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084326.1","Gm12820",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097091.1","4930526L06Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115380.1","ENSMUSG00000115380.1",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113436.1","ENSMUSG00000113436.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102202.1","RP23-173H19.3",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000103115.1","RP23-398K14.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000118067.1","ENSMUSG00000118067.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000078776.9","9530053A07Rik",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000099741.1","Gm5253",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000037797.14","Adh4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108118.1","ENSMUSG00000108118.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000088281.1","Gm23585",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110636.1","ENSMUSG00000110636.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083867.1","Gm12893",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102464.2","RP23-80J7.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101929.6","Gm28245",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102231.1","RP23-271C13.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000088047.1","Gm23325",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100980.1","Gm29100",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000071629.3","Olfr1477",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081970.1","Gm16057",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100634.1","Gm28171",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094660.2","Gm21394",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094520.4","Olfr635",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084073.1","Gm11910",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000025450.4","Gm9752",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109165.1","ENSMUSG00000109165.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114408.1","ENSMUSG00000114408.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000032517.16","Mobp",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000093211.1","Gm25250",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000051965.8","Nanos2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049315.4","Olfr348",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038199.12","4931409K22Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116718.1","ENSMUSG00000116718.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000069620.6","Gm5250",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000043648.7","Pld6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116772.1","ENSMUSG00000116772.1",0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000102341.1","RP23-281G14.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084450.1","Gm24595",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110709.1","ENSMUSG00000110709.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109334.1","ENSMUSG00000109334.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083045.1","Gm16100",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000099778.1","Gm28134",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000017832.2","Hspb9",0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000114481.1","ENSMUSG00000114481.1",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000105763.1","ENSMUSG00000105763.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102992.1","RP23-291L24.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000103403.1","RP23-280F6.6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000093822.1","Gm24801",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000092120.2","Vmn2r90",0,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000084940.2","Gm15935",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097017.1","Gm26707",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084047.1","Gm14984",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113613.1","ENSMUSG00000113613.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000093953.2","Trav3d-3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000045463.15","Slco6b1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000072492.5","Gm10364",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000026497.7","Mixl1",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101158.1","Gm20894",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117687.1","ENSMUSG00000117687.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000064460.1","Gm25080",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000061322.15","Dnaic1",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112035.1","ENSMUSG00000112035.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084343.1","Gm16198",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028307.9","Aldob",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000034450.8","Gulo",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100398.1","Gm5251",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000028314.6","Toporsl",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086544.1","Chn1os3",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000084124.1","Gm13588",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112748.1","ENSMUSG00000112748.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000036855.3","Gjd4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081836.3","Olfr1192-ps1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081220.2","Gm14542",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108745.1","ENSMUSG00000108745.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000071540.4","3425401B19Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000048040.8","Arxes2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112225.1","ENSMUSG00000112225.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114516.1","ENSMUSG00000114516.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000111726.1","ENSMUSG00000111726.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000089859.5","Gm13769",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000079034.2","Gm8300",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000034387.13","Ssu2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114099.1","ENSMUSG00000114099.1",0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000081305.1","Gm12879",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000074003.4","Gucy2d",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000033027.15","Klrc3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114332.1","ENSMUSG00000114332.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110509.1","ENSMUSG00000110509.1",0,0,0,0,1,0,0,0,0,1,0,0
"ENSMUSG00000103741.1","RP24-372D1.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000076652.4","Ighv7-3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110711.1","ENSMUSG00000110711.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101528.1","Gm29110",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000006649.17","Nphs1",0,0,1,0,0,0,1,0,0,1,0,0
"ENSMUSG00000086338.2","Gm13723",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000111111.1","ENSMUSG00000111111.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117217.1","ENSMUSG00000117217.1",0,0,0,0,0,0,0,0,0,0,1,1
"ENSMUSG00000083288.1","Csnk2a1-ps",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000070806.5","Zmynd12",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000029680.2","Hyal4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081834.1","Gm13770",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000088254.1","Gm24289",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104707.1","ENSMUSG00000104707.1",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000117859.1","ENSMUSG00000117859.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082940.1","Gm14103",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108992.1","ENSMUSG00000108992.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104325.1","RP23-392C14.1",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000105370.1","ENSMUSG00000105370.1",0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000042874.2","D930007J09Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083592.1","Gm13614",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000047050.2","Olfr914",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000041323.6","Ak7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091426.1","Gm17228",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049551.2","Fzd9",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117829.1","ENSMUSG00000117829.1",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000114452.1","ENSMUSG00000114452.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097166.1","9330179D12Rik",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000102588.1","RP24-291C20.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094311.1","Rfpl4b",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000090655.2","Vmn2r120",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108943.1","ENSMUSG00000108943.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109981.1","ENSMUSG00000109981.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096670.1","Ighv2-6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086580.1","Gm15280",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102800.1","RP23-322G4.1",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000089102.1","Gm23113",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000089746.1","Gm3513",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082528.1","Gm15182",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000092456.2","V1rd19",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000070438.5","Olfr313",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000099146.7","0610031O16Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054034.10","Tceal5",0,0,0,0,1,0,0,1,0,0,0,0
"ENSMUSG00000112917.1","ENSMUSG00000112917.1",0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000015721.18","Nlrp5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115458.1","ENSMUSG00000115458.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082373.2","Gm13754",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081005.1","Gm13198",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000021679.4","S100z",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000085054.2","Gm15834",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000037254.18","Itih2",0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000073972.2","Olfr553",0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000060176.4","Kif27",0,0,0,1,0,1,0,0,0,0,0,0
"ENSMUSG00000107440.1","ENSMUSG00000107440.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000058620.5","Adra2b",0,0,0,0,0,0,0,1,1,0,0,0
"ENSMUSG00000029660.10","Tex26",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000074184.5","Smt3h2-ps2",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000085707.1","Gm12212",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031445.5","Proz",0,0,1,0,0,0,0,0,1,0,0,0
"ENSMUSG00000065299.1","Gm23138",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000009900.7","Wnt3a",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000118554.1","ENSMUSG00000118554.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117520.1","ENSMUSG00000117520.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000010796.11","Asz1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110263.1","ENSMUSG00000110263.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000099767.1","Gm28884",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097998.1","Gm27019",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000112732.1","ENSMUSG00000112732.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100468.1","Gm28601",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085417.1","Gm13919",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000070420.4","Zscan25",3,0,0,0,0,0,1,0,1,1,0,0
"ENSMUSG00000105456.1","ENSMUSG00000105456.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000092308.3","Gm3623",0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000118466.1","ENSMUSG00000118466.1",0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000051726.6","Kcnf1",0,0,0,0,0,0,0,0,0,0,0,0
